,DATE,AAPL,ABMD,ABT,ADBE,ADM,ADSK,AEP,AFL,AIG,AJG,ALK,AMAT,AMGN,AON,APA,APD,ATO,AVY,AXP,BA,BAC,BAX,BBY,BDX,BEN,BK,BKR,BLL,BMY,C,CAG,CAT,CERN,CI,CINF,CL,CLX,CMA,CMCSA,CMI,CMS,CNP,COO,COP,CPB,CTAS,CTL,CVS,CVX,D,DD,DE,DHR,DIS,DOV,DRE,DTE,DUK,ECL,ED,EFX,EIX,EOG,ES,ETN,ETR,EXPD,F,FAST,FDX,FISV,FITB,FMC,FRT,GD,GE,GIS,GL,GLW,GPC,GPS,GWW,HAL,HBAN,HD,HES,HOG,HON,HP,HPQ,HRB,HST,HSY,HUM,IBM,IEX,IFF,INTC,IP,IPG,IR,ITW,J,JBHT,JCI,JKHY,JNJ,JPM,K,KLAC,KMB,KO,KR,KSU,L,LB,LEG,LEN,LHX,LLY,LNC,LOW,LRCX,LUV,MAS,MCD,MDT,MGM,MMC,MMM,MNST,MO,MRK,MSFT,MSI,MXIM,NEE,NEM,NI,NLOK,NOC,NSC,NTRS,NUE,OKE,OXY,PAYX,PBCT,PCAR,PEAK,PEG,PFE,PG,PGR,PH,PHM,PKI,PNC,PNW,PPG,PPL,PVH,RJF,ROL,ROST,RTN,SCHW,SHW,SIVB,SLB,SNA,SO,SPGI,SWK,SWKS,SYY,T,TGT,TIF,TJX,TMO,TROW,TRV,TXT,UNM,UNP,USB,UTX,VAR,VFC,VMC,VNO,VZ,WEC,WFC,WHR,WMB,WMT,WY,XOM,XRAY,XRX,ZION
2409,03/29/1999,1.263,6.188,21.4539,7.375,12.7956,10.8125,40.75,13.0156,1060.5417,11.625,11.8125,15.3438,38.625,43.583,12.2294,32.531,24,57.8125,35.9805,34.75,35.625,17.417,23.0556,41.625,9.9792,39.3523,25.3125,2.9258,59.1886,298.5091,20.4264,23.625,1.9844,28.4583,35.4308,23.5938,59.656,64.75,10.5729,9.484,41.4375,22.2414,7.9063,18.3195,42.1875,45.75,45.9583,24.2813,44.8125,19.0313,44.9072,19.8438,9.6397,32.6229,22.3055,21.0625,40.25,49.6147,18.5313,46.5,20.311,23.3125,4.3281,14.625,15.4695,29,6.2109,54.8782,2.2227,48.125,6.1111,48.25,5.9159,21.313,32.375,35.8667,19.1406,14.5556,20.3125,28.0625,44.9583,43.125,20.5938,26.6787,42.917,16.9583,28.625,48.3141,8.7632,12.3343,11.8438,11.2315,29.4375,18,88.7813,10.5278,38.313,30.3906,43.5623,38.5,20.5783,31.4688,9.4531,5.25,27.0595,8.875,46.9688,54.8333,34.75,25.5625,45.6429,33.5938,15.4063,3.5446,13.5417,17.6553,21.0625,9.9901,12.8426,86.625,49.7813,16.1875,10.4792,13.25,24.6639,45.625,35.6563,8.8906,37,35.656,0.086,9.5332,77.4912,46.1875,92.022,26.8125,27.75,17.0625,11.1502,2.125,27.584,28.25,45.1875,11.3281,5.5263,8.7531,21.4722,6.3228,8.284,13.2572,19.5,47,50.5625,12.3594,23.9167,5.3438,13.1875,56.625,37.8125,26.031,11.8892,6.5625,9.0278,1.5034,2.7188,57.75,32,27.188,9.969,27.7146,29.813,14.6168,27.125,24.688,9,14,48.3125,34.3438,18.7656,4.375,12.13,17.2813,32.813,39.5625,48.3125,13.125,30.67,33.609,4.0042,11.6773,42.5,23.7318,46.9461,13.2813,18.7813,53.438,30.3126,47.625,23.5071,36.4688,7.8542,137.6575,67.125
2410,03/30/1999,1.281,5.938,21.4259,7.031,12.7956,10.5156,40.25,12.8125,1067.8019,11.5781,11.8594,15.625,39.281,42.542,11.4989,32.5888,24.125,59,35.4516,34,35.5,17.1248,22.1389,39.75,9.75,37.8286,24.6875,2.9023,61.6276,297.6371,20.1833,23.4688,1.9688,28,35.2608,23.375,58.844,62.3125,10.3542,9.453,40.75,21.5305,8,18.0575,42,43.75,46,24.4375,44.5,18.6563,44.9665,19.5938,9.5332,32.2529,22.0544,21.1875,38.9375,48.5777,17.8438,45.375,20.421,22.0625,4.1406,14.25,15.2119,28.3125,6.4375,54.3979,2.2109,48.625,6.1111,45.5417,5.7119,21.188,31.281,36.3473,19.0938,13.9722,20,28.5625,46,42.938,20.1875,26.0847,42.333,17.0208,28.5,47.7786,8.42,12.2236,11.3281,11.0484,29.0313,17.875,89.2813,10.5833,38.75,30.3906,41.6523,39.3438,20.2541,30.75,9.6563,5.3281,26.4275,8.9688,46.5313,54.625,34.4375,24.9688,45.584,31.6563,15.2344,3.5682,13.0938,18.3344,20.25,10.132,11.9813,87.9375,49.5,15.9844,10.375,13.9444,25.0484,45,35.8125,8.875,37.1563,35.125,0.081,8.7376,77.8461,46.5,91.9456,26.3125,26.9375,16.625,10.9783,2.0625,26.989,27.625,44.8125,10.9531,5.581,8.7231,21.1667,6.3095,8.0494,13.0296,19.2188,47.375,50.1875,12.0938,23.1667,5.5156,12.875,55.875,37.375,26,11.6572,6.9375,8.7778,1.487,2.6797,56.875,31.3333,28.875,10.031,27.7146,29.25,14.16,27.156,25.063,8.9688,13.5313,46.375,34.375,18.6094,4.2344,11.752,16.9688,32.125,38.9375,47.625,13.7031,30.177,33.844,3.9979,11.5303,41.188,24.1721,47.1702,13.0625,18.0625,51.75,30.2658,47.3125,22.9188,35.6563,7.7396,136.0109,66.4375
2411,03/31/1999,1.283,6.25,20.9504,7.094,12.6876,10.1094,39.6875,13.6094,1077.8544,11.5,11.875,15.4219,37.438,42.167,11.2825,31.6643,24.0625,57.5,34.2845,34.125,35.3125,17.141,23.1111,38.313,9.375,38.0936,24.3125,2.9336,61.2112,297.0558,19.8914,22.9688,2.0078,27.9375,33.0499,23,58.594,62.4375,10.25,8.891,40.0625,21.175,7.6875,18.0098,40.6875,43.583,46.8333,23.75,44.2188,18.4688,44.1958,19.3125,9.9003,30.7112,22.0125,21.5,38.4375,47.7044,17.75,45.3125,20.164,22.25,4.1563,13.875,15.5101,27.5,6.75,54.518,2.1914,46.4063,5.9583,43.9583,5.7557,21.188,32.125,35.4461,18.8906,14.0556,20,28.8125,44.875,43.063,19.25,25.5682,41.5,16.7708,28.75,46.8266,8.3056,12.0132,11.8438,10.8653,28,17.25,88.625,10.4722,37.563,29.7188,41.5906,38.9375,19.8051,30.9375,9.8594,5.25,25.9085,9.1875,46.8438,54.2083,33.8125,24.2813,45.1718,30.6875,14.9688,3.5839,12.4375,18.7182,20,10.1603,11.6014,84.875,49.4375,15.125,9.6667,13.4444,24.8286,45.313,35.875,8.4063,37.0938,35.375,0.077,8.1445,75.8941,44.8125,89.5019,27.0625,26.625,17.5,10.6099,2.1172,27.159,26.375,44.4063,11.0156,5.4169,8.6332,21.0833,6.2963,8.1358,13.0865,19.0938,46.25,48.9688,11.9583,22.8333,5.2031,13.1875,55.5625,36.375,25.625,11.4832,6.9375,8.7778,1.476,2.7383,58.625,32.0417,28.125,10.344,26.9315,29,14.1981,27.25,25.625,9.1875,13.1563,47.125,33.3125,18.6875,4.25,11.699,17.1875,31.063,38.6875,47.5625,13.3594,29.4169,33.859,3.9157,11.1038,41.313,24.3042,46.3299,13.0625,17.5313,54.375,29.6099,46.0938,22.7142,35.2813,7.75,140.6214,66.5
2412,04/01/1999,1.288,6.25,21.2861,7.047,12.4717,9.2969,40.5625,12.9219,1080.0883,11.5781,11.9063,16.0938,38.438,42.958,11.3095,31.6065,24.25,57.9375,35.3969,33.938,34.5,17.2222,22.9167,38.25,9.3958,37.1661,23.625,2.9336,60.0214,300.8344,19.5996,23.4688,1.9531,28.5208,34.2404,23.25,58.25,62.625,10.2917,9.078,40.625,21.3274,7.875,18.0098,41.6875,44,46,22.6563,43.4063,18.5,44.5812,19.25,9.8766,31.0812,22.0962,21.1875,39.125,48.6322,17.8438,45.4375,20.018,23.0625,4.1875,14.125,15.8355,27.75,6.5625,54.3379,2.209,48.0625,5.9583,43.4583,5.8139,21,32.75,35.7666,19.0313,14.3889,20.1458,28.6875,44.8333,42.75,18.2813,26.0072,41,16.6667,29.1563,47.8381,7.9852,12.0464,11.7031,10.8653,27.9375,16,88.5313,10.3889,37.438,30.2188,42.8846,38.2188,20.2291,30.8438,9.7656,5.125,25.9536,8.8125,47.1563,52.8333,34.3125,25.5,45.9374,30.4063,14.9063,3.5486,12.1667,18.3049,20.125,10.0468,11.3481,86.9375,49.4063,15.3438,11.2708,13.4722,24.3343,45.938,35.3125,8.3281,36.7188,36.5,0.082,7.9998,75.6574,46.3438,90.4183,28,26.9375,17.1875,10.8801,2.0156,27.244,25.875,44.375,11.6719,5.5126,8.6932,21.3333,6.3492,8.1358,12.9727,19.2813,46.5208,49.2188,11.9896,22.8333,4.9531,13.375,54.6875,37.5,24.969,11.6862,6.875,8.7222,1.476,2.7422,59.6875,31.25,28.625,10.344,26.0086,28.875,14.3123,27.094,25.75,8.9375,13.5938,49.6875,33.875,18.9219,4.2031,11.645,15.9844,31.875,39.25,47.5,13.1563,29.3142,33.547,3.9157,11.545,41.938,24.4363,46.3859,13.0313,18.3438,53.063,29.6099,46.5,23.635,35.0625,7.7083,138.4808,66.125
2413,04/02/1999,1.288,6.25,21.2861,7.047,12.4717,9.2969,40.5625,12.9219,1080.0883,11.5781,11.9063,16.0938,38.438,42.958,11.3095,31.6065,24.25,57.9375,35.3969,33.938,34.5,17.2222,22.9167,38.25,9.3958,37.1661,23.625,2.9336,60.0214,300.8344,19.5996,23.4688,1.9531,28.5208,34.2404,23.25,58.25,62.625,10.2917,9.078,40.625,21.3274,7.875,18.0098,41.6875,44,46,22.6563,43.4063,18.5,44.5812,19.25,9.8766,31.0812,22.0962,21.1875,39.125,48.6322,17.8438,45.4375,20.018,23.0625,4.1875,14.125,15.8355,27.75,6.5625,54.3379,2.209,48.0625,5.9583,43.4583,5.8139,21,32.75,35.7666,19.0313,14.3889,20.1458,28.6875,44.8333,42.75,18.2813,26.0072,41,16.6667,29.1563,47.8381,7.9852,12.0464,11.7031,10.8653,27.9375,16,88.5313,10.3889,37.438,30.2188,42.8846,38.2188,20.2291,30.8438,9.7656,5.125,25.9536,8.8125,47.1563,52.8333,34.3125,25.5,45.9374,30.4063,14.9063,3.5486,12.1667,18.3049,20.125,10.0468,11.3481,86.9375,49.4063,15.3438,11.2708,13.4722,24.3343,45.938,35.3125,8.3281,36.7188,36.5,0.082,7.9998,75.6574,46.3438,90.4183,28,26.9375,17.1875,10.8801,2.0156,27.244,25.875,44.375,11.6719,5.5126,8.6932,21.3333,6.3492,8.1358,12.9727,19.2813,46.5208,49.2188,11.9896,22.8333,4.9531,13.375,54.6875,37.5,24.969,11.6862,6.875,8.7222,1.476,2.7422,59.6875,31.25,28.625,10.344,26.0086,28.875,14.3123,27.094,25.75,8.9375,13.5938,49.6875,33.875,18.9219,4.2031,11.645,15.9844,31.875,39.25,47.5,13.1563,29.3142,33.547,3.9157,11.545,41.938,24.4363,46.3859,13.0313,18.3438,53.063,29.6099,46.5,23.635,35.0625,7.7083,138.4808,66.125
2414,04/05/1999,1.324,6.125,21.6497,6.953,12.3097,9.4688,40.4375,12.9063,1131.4679,11.75,11.7969,16.4375,39.625,44,11.6342,32.1265,24.5625,58,36.6005,34.313,35.8125,17.417,23.1389,37.813,9.375,37.8286,23.1875,2.8867,61.8655,309.2635,19.4051,24.5313,1.9141,28.9583,35.4308,23.6875,58.781,63.125,10.5729,9.375,41.1875,21.9367,7.9688,18.1766,41.75,43.958,47.375,22.25,45.3438,18.625,44.6701,19.5313,10.7056,31.0812,22.2636,21,39.6875,48.8506,18.0938,45.875,20.971,23.6875,4.2031,14.1875,16.2694,28.875,6.6172,56.019,2.4375,48.6875,6.0972,44.1875,6.0034,21.063,33.813,36.7278,19.2188,14.4167,20.2917,29.3125,45.25,43.25,18.625,27.1436,42.042,16.7083,29,49.6826,8.3513,12.6554,11.9219,10.8042,27.5938,16.5,91.9688,10.5556,36.688,31.875,42.8846,39.125,20.7779,30.1563,9.8125,5.2266,26.6532,8.4844,47.4688,52.5,34,26.375,46.4674,30.25,14.5313,3.5446,12.25,18.6296,20.1875,10.2171,11.5507,86.25,50.1875,15.8906,11.2083,13.75,25.0484,46.375,33.9688,8.5625,37.6563,36.5,0.081,8.1011,74.1194,47.4688,93.9312,29,27.4688,16.75,10.7818,1.9375,27.187,26.625,44.0313,12.2656,5.5947,8.873,21.3611,6.3426,8.1605,12.9158,19.5625,47.3958,50.4375,12.1615,23.5,5.1563,13.5625,54.75,37.625,25.5,11.8312,7.375,8.8056,1.5034,2.6406,61.1875,34.4583,29,10.125,26.1205,29.688,14.3123,28.094,27,9.375,13.25,50.8125,33.6875,19.9219,4.2734,11.968,16.1875,32.125,39.9375,48.1875,13.1563,30.444,34,4.0541,11.795,40,23.9079,46.4979,13.0938,18.8125,51.875,29.5162,47.6875,23.5071,36.1563,7.7083,145.7259,67.8125
2415,04/06/1999,1.357,6.031,21.5938,6.945,11.9857,8.9375,39.5625,12.6094,1131.4679,12,11.4688,16.9844,40,43.5,11.553,31.2598,24.0625,56.625,35.9622,34.375,34.8125,17.206,24.1944,37.375,9.0833,38.4248,22.8125,2.8633,60.9732,312.1702,18.1892,24.1875,1.8633,28.4792,33.6451,23.4375,58.531,63.125,10.5833,9.688,40.3125,21.5305,7.6875,18.1051,41.3125,42.708,47.125,22.8125,44.7813,18.625,44.848,19.4375,11.1319,30.2178,22.4729,21,39.0625,48.0319,18.0313,45.25,20.751,23.375,4.1563,14.0625,16.1474,28.6875,6.3281,55.959,2.4375,49.7188,5.9583,44.0833,5.9232,21.063,33.281,36.3073,19,14,20,29.125,45.1667,43.813,18.4375,26.343,41.5,16.4583,29.2188,48.9686,8.0996,12.4007,12.2813,10.9874,26.4063,16.438,91.6563,10.6944,36.313,32.6094,43.0078,37.9375,20.6033,30.4688,9.7969,4.9844,26.7435,8.0625,47.125,53,33.125,27.125,46.3496,29.9063,15.125,3.6782,12.3125,19.3973,20.0625,10.1603,11.2974,85.9375,48.9375,15.4688,10.6667,13.5278,23.73,46.063,34.5625,8.4063,36.9375,35.969,0.081,8.0432,73.8828,47.0313,93.9312,28.4688,27.0313,17.0625,10.7818,1.8516,26.677,25.9375,43.7813,12.0625,5.7041,8.6932,20.8333,6.2963,8.1481,12.8305,19.3125,46.75,50.4375,11.9219,23.0417,5.2813,13.5625,54.9375,37,24.906,11.7152,7.375,8.5278,1.5034,2.7344,59.9375,35.75,28.438,9.438,25.8967,29.438,13.8555,27.531,27.063,12.9375,13.0938,50.625,34.375,19.7969,4.4297,11.968,16.2344,31.25,39.1563,47.0625,12.8438,30.937,33.844,3.9849,11.5303,41.563,23.3356,47.0581,13,18.9375,54,29.235,47.8438,22.8932,36.3438,7.5833,150.5011,65.125
2416,04/07/1999,1.326,6.75,21.7056,6.75,12.2557,7.625,39.625,12.5,1124.7662,11.9063,11.3906,16.1875,38.531,43.333,10.9307,31.8954,24,56.6875,36.8923,34.875,36.5,17.1735,23.7222,37.688,9.1667,39.4848,22.1875,2.8359,60.7948,333.3884,18.7729,24.25,1.9453,28.8958,33.6168,23.375,59.5,63.5,10.9167,9.484,39.5,21.0735,7.6563,18.1766,39.875,41.792,46.1875,23.0625,44.9688,18.5625,45.9151,19.5,11.1674,32.4379,22.5566,20.875,38.9375,47.5952,18.375,44.375,21.411,23.625,4.0938,13.75,16.2016,28.375,6.375,58.3006,2.4141,51.3438,5.7778,44.6667,5.9597,21.188,32.688,36.6878,18.8281,14.25,20.3125,29.25,45.5833,44.125,18.25,26.3946,42.375,16.1875,29.5313,50.3966,7.459,12.3564,12.4531,10.9263,26.4063,16.188,93.2188,10.7778,36.063,33.0313,43.4391,37.4063,21.0273,30.5,9.5938,4.6875,26.1567,7.4219,47.4375,56.25,34.3125,26.625,46.5852,29.4688,15.1406,3.8669,11.8854,19.5744,19.6875,9.9901,11.1201,85.4375,48.625,15.4063,10.75,13.8889,23.6202,46.875,34.6875,9.25,36.875,35.656,0.081,7.7684,75.8941,46.6563,95.9167,28.125,27,16.8125,10.5608,1.8516,26.308,26.25,44.6875,12.375,5.6357,8.6632,20.8889,6.2698,8.0494,13.0865,19.1875,46.4583,50.375,12,23.5833,5.0938,13.6563,55.25,36.4375,24.938,11.6862,7.3125,8.6111,1.4815,2.75,59.375,38.6458,28.313,8.969,24.834,29.375,14.1981,28.031,27,11.5625,13,52.1875,34.3125,19.5938,4.3672,11.699,16.5,31.313,39.625,46.375,12.9375,31.9436,33.641,3.8742,11.4273,39.875,23.3796,48.1786,12.6875,19.4688,53,31.2028,48.9063,23.3792,36.5938,7.4375,156.923,65.2813
2417,04/08/1999,1.317,6.813,23.0203,6.727,12.0937,7.375,40.1875,12.4219,1125.3247,11.8906,11.5938,16.2813,39.563,43.625,11.4177,31.9532,24.1875,57,37.2752,34.75,37.4375,16.9138,23.5278,37.688,9.75,40.6111,23.3125,2.7695,60.9137,339.783,18.6756,24.3125,1.8828,27.4167,34.127,23.8281,59.438,63.875,10.7917,9.344,40.125,21.5305,7.3438,18.391,39.5,42.583,46.25,24.2188,46.9375,18.8438,46.004,19.8125,11.2266,33.548,22.431,20.75,39.6875,48.1956,18.8125,45.3125,21.301,24.375,4.0625,14,16.5812,29.4375,6.3906,58.4807,2.4258,52.3125,5.7083,44.6667,6.0034,21.063,32.719,36.4875,18.9531,14.1944,20.375,29.125,48.375,43,18.1563,26.5625,44.458,16.6458,29.6563,50.0991,7.6649,12.6332,12.3594,11.0484,26.25,12.063,92.2188,10.4444,35.5,32.7656,43.3159,37.9688,21.0772,30.6875,9.4844,4.375,25.7054,6.625,48.625,58.625,34.75,27.75,46.4085,30.4375,15.5156,4.1695,11.8438,20.3125,20.375,10.1887,11.5254,88.5,48.375,16.0469,10.8333,14.4444,23.785,47,35.3438,9.5156,38.0938,35.844,0.079,7.942,77.2546,47.2813,99.5823,30,27.625,16.75,10.7818,1.8438,26.195,26.1875,46.2813,12.4063,5.6905,8.6932,22.0556,6.2169,8.321,13.0296,19.375,47.4792,50.375,11.7135,24.875,5.1719,13.5938,56.25,37.5,25.063,11.8892,7.25,8.5833,1.4979,2.6797,59,39.5,28.25,8.688,25.1976,28.938,14.6929,29.094,26.938,12.5,13.3438,53.0625,35.4688,20,4.4375,11.429,16.8125,30.625,39.8125,45.625,12.8906,32.601,33.453,3.7082,11.295,40.375,23.2915,49.4671,13.0625,19.75,53.5,30.9685,51,23.8397,37.125,7.4583,158.7342,67.25
2418,04/09/1999,1.313,6.656,22.7965,7.047,12.2017,7.1875,40,12.4063,1124.7662,12.125,12.0313,16.625,39.031,43.458,11.526,31.8376,25.125,57.625,37.4576,35.063,37.1875,17.2222,23.8889,38,9.6667,41.0086,23.9375,2.7813,61.687,342.6896,18.6756,24.375,1.5625,27.5625,33.7018,23.4063,57.406,63.8125,10.8229,9.359,40.375,21.5813,7.6563,18.5339,39.75,42.667,47.0625,24.4688,47,18.75,46.3004,20.5938,11.1674,34.1647,22.431,20.5,39.8125,47.5406,18.5,45.1875,21.191,24,4.0938,14.1875,16.7981,29.875,6.4141,58.1805,2.4375,51.6875,5.8056,44.6667,5.9451,20.938,33.281,35.9468,18.9531,13.8889,20.3125,29.3125,49.75,44.125,18.5,27.2211,44.875,16.7708,29.0313,49.5636,8.2598,12.3343,12.5,11.2315,25.75,11.5,93.1563,10.6667,35,32.7031,43.5623,38,21.0772,30.5625,9.6094,4.4688,26.8563,6.75,49,57.0417,33.8125,26.6563,46.173,30.375,15.5781,4.142,11.7083,20.4306,19.9375,10.1887,11.3481,90.25,48.5625,16.0938,10.7292,14.8333,23.2906,45.688,36.0938,9.5,38,35.563,0.077,8.0722,78.7926,47.125,101.6442,29.5625,27.2813,17.8125,10.7327,1.6953,26.308,26.375,47.4688,12.4688,5.9777,8.843,21.8333,6.2698,8.3333,13.058,19.3438,48.6875,50.7188,11.6406,24.875,5.2031,13.7813,56.8125,36.9375,24.031,11.8602,7.25,8.8611,1.5144,2.7734,59.9375,42.0833,27.938,8.813,26.0925,28.813,14.3884,29.563,27.313,14,13.375,51.9375,36.9688,20.1875,4.4688,11.052,16.2813,30.875,39.4688,44.125,12.8906,32.4161,32.938,3.6805,11.295,40.438,23.3356,50.0833,12.875,19.875,52.813,31.7182,51.5625,24.4536,37.3438,7.5417,156.429,67.375
2419,04/12/1999,1.295,6.5,23.4958,7.047,12.0397,7.2344,40.3125,12.6563,1143.7543,12.2344,11.9375,15.6719,39.031,44.333,11.9589,32.4154,25.9375,58.4375,39.5183,34.938,37.4063,17.0437,24.9167,37.688,9.6667,41.6711,23.6875,2.9297,62.4604,344.1429,18.6756,25.8125,1.6172,28.375,34.9206,23.9688,57.656,64.5,11.5,9.547,40,21.6828,7.625,18.653,40.25,42.375,46.75,24.4063,47.875,18.9688,47.1897,20.9688,11.1793,34.9664,21.7196,20.4375,40,47.5952,18.5938,45.6875,22.107,23.5,4.2344,14.125,17.1371,29.9375,6.8516,59.0812,2.6641,52.9375,5.7778,45.75,5.9451,21.125,34.5,37.2885,18.875,14.1667,21,29.9375,51.0833,45.313,17.875,27.2727,44.583,17.0625,29.1563,50.6941,8.1225,12.0907,12.4844,10.9263,26.3125,11.75,91.7188,11.0556,35.188,30.625,45.9037,37.7188,21.3266,31.125,9.7656,4.2656,27.6011,7.25,49.7813,58,34.25,24.9375,45.9963,30.9375,15.0313,4.083,11.7604,20.7849,20,10.1603,11.4747,90.25,49.1563,16.0781,10.4167,14.0556,24.1695,45.875,36.4375,9.3906,38.5313,35.5,0.081,8.3181,80.508,46.5,99.6587,27.8438,27.6875,18.75,10.7818,1.7578,27.499,26.75,48.75,12.7188,5.882,8.873,22.25,6.2566,8.3457,13.1434,19.4375,50,51.4688,11.6667,25.1667,5.1563,13.875,57.9375,36.625,24.688,11.9762,7,9.3889,1.5089,2.75,62.9375,44.5417,27.688,9.125,25.8688,28.813,14.731,30.094,28.25,13.8438,13.4688,53.9375,37.875,20.1719,4.5469,11.375,16.0625,30.5,39.625,43.5625,13.0469,33.4843,33.063,3.6944,11.3244,41.563,23.996,50.2514,12.875,19.9688,51.688,34.4355,52.375,25.4256,37.7188,7.5625,155.2763,67.375
2420,04/13/1999,1.237,6.5,23.6636,7.094,11.9857,6.625,39.6875,12.4375,1124.2078,12.0938,11.625,14.9531,37.938,43.958,12.1483,31.4332,26.25,58.625,40.4119,34.625,36.7813,17.4495,24.5833,38.563,9.7083,41.3398,24.4375,2.9414,64.2449,350.5374,18.9674,27.5,2.0313,28.5417,33.39,23.7344,56.25,64.75,11.3125,9.875,39.6875,21.2258,7.5,18.4863,40.875,41.375,45.3125,23.6875,47.25,18.9688,48.1382,20.4375,11.5582,34.288,21.5522,20.625,39.3125,46.7219,18.625,44.8125,21.851,23.3125,4.3438,13.75,17.0286,29.6875,7.1406,60.7023,2.5586,52.4688,5.8056,44.75,6.3021,21.438,33.531,37.5289,19.0313,14.1111,20.8333,29.9375,49.4583,46.375,18.375,27.376,43.125,17.1875,30.4375,50.4561,8.214,12.5557,12.4063,11.0484,26.7188,11,90.375,11,35.5,30.25,47.9371,37.6563,22.8232,31.9375,9.7344,4.0156,27.9171,7.3438,49.3125,58.1667,34.8125,22.8438,45.8196,31.6563,14.7031,4.0516,11.8021,20.4306,20,9.9333,11.3481,87.4375,49.5,16,9.5833,14,24.0596,46.5,36.1875,9.5313,38.2813,36.5,0.083,8.1589,78.8517,45.0625,101.3388,27.5,26.8438,18.6875,10.6345,1.625,26.989,26.25,48.0625,13.0781,5.8136,8.933,21.3889,6.2302,8.3086,13.1718,19.1563,49.8125,51.4375,11.5521,26.5417,4.9844,13.4063,57.5,36.625,25.406,11.7442,7,9.9444,1.454,2.7051,64.0625,50.1667,27.688,9.5,26.0086,28.688,14.6549,29.219,27.5,14.4063,13.3438,52.1875,36.4375,20.7031,4.4297,11.321,16.2969,29,39.3438,42.875,12.8281,33.9979,33,3.7635,11.2656,41,24.5244,49.5231,12.8438,19.6875,50.75,35.9816,52.2813,26.372,37.5938,7.625,149.6778,67
2421,04/14/1999,1.269,6.938,23.0483,7.156,12.2557,6.8125,39.375,12.75,1106.8951,12.1719,12.3281,14.75,36.031,44,11.6342,34.6689,26.25,61.4375,39.8283,38,36.0313,17.2384,23.6389,38.375,9.5208,40.6773,23.1875,3.1758,61.3896,340.9456,18.481,30.4063,1.875,29,32.9365,23.3281,57.375,64.6875,11.1458,10.625,39.5625,20.718,7.5625,18.3195,39.9375,41.333,45.1875,23.3438,45.5625,18.75,51.9323,21.5,12.0911,34.5347,22.5566,21.5,39.0625,45.5211,19.3125,44.1875,21.704,22.875,4.2656,13.75,17.476,29.75,6.625,60.222,2.4922,52.7813,5.7778,45.4167,6.6445,21.625,34.781,36.5476,19.125,14.0556,21.875,30.125,48.375,49.875,17.5313,27.5826,42.25,17.25,30.8438,50.8726,7.8708,12.5779,12.375,11.2315,25.7188,11.813,89.75,11.1389,36.063,28.5,51.634,37.25,23.9706,33.625,10.0938,4.125,27.7365,8.7344,47.4063,57.6667,34,24.5,46.9975,31.7188,14.9063,4.0241,11.8229,20.0173,20.5,11.1537,13.6278,83.9375,48.7188,15.2188,9.8333,14.5833,24.9385,45.188,36.4688,9.75,38.0625,37.625,0.082,8.0143,74.1786,42.9375,101.7206,29,26.9063,17.9375,10.5608,1.7656,27.839,27.375,48.3125,13.9531,5.8273,9.1728,21.5,6.2963,9.0926,13.2856,18.7813,48.2083,49.6563,11.6719,27.7083,5.3906,13.625,57.5,36.375,26.969,11.7442,7.3125,9.3056,1.4486,2.707,68.8125,45.8958,28.813,10.875,25.3095,29.438,14.3884,28.375,28.313,14.0313,13.6563,51.5,35.4375,20.6875,4.25,10.998,16.2344,29.813,40.3125,45.75,13.6875,34.08,34.359,3.7497,10.9126,42.125,24.6564,49.5791,12.6563,19.7813,51.5,33.2174,49,26.3464,37.0938,7.5833,147.8665,68.5625
2422,04/15/1999,1.277,6.813,22.349,7.047,12.5796,6.9375,39.1875,12.4688,1072.2697,12.1094,11.9844,15.5,34.438,43.708,12.5541,38.078,26.0625,63,38.8436,41.688,35.9688,16.6054,22.8611,38.313,10.2917,40.2136,25,3.2227,58.6533,326.9939,18.5783,30.9063,2.0156,29.5,33.9002,22.875,57.469,64,10.5417,12,39.25,20.8704,7.7813,18.9865,41.25,42,44.9375,22.5,47.875,18.9688,54.0369,22.1563,12.3754,33.548,23.6446,22.0625,39,46.9948,20.0625,44.3125,20.934,23.1875,4.4531,14,18.52,30.4375,7.0352,60.342,2.6875,51.1563,5.7778,46.6667,6.6299,21.438,34.938,36.0469,19.5625,14.6944,20.5,30.9375,45.9167,50.5,18.8438,27.686,42,17.75,30.4688,53.3716,8.2369,12.5668,12.4063,11.7809,25.5,11.75,88.875,11.2222,36.75,29.2188,54.7764,36.0625,24.9684,36.3438,10.0938,4.5938,27.7816,8.3281,46.0938,57.0417,34.4375,27.5625,47.6453,32.125,14.4844,3.8551,12.3854,19.3677,20.8125,12.4024,13.9824,81.1875,47.625,14.6094,10.4583,13.8889,27.4653,44.25,35.3125,9.5,36.875,39.656,0.081,8.0577,73.0547,44.4375,97.9786,31.25,27.0625,19.5,10.5117,2.1328,28.633,28.625,48.2344,14.5625,5.8136,9.4126,22.9444,6.2302,9.7531,13.2287,18.7813,43.0833,48.5,11.6042,29.8333,6.2813,13.875,57.0625,37.125,29.5,11.8892,7.25,9.3611,1.4815,2.6758,70.25,41.1667,30.5,10.031,27.2951,31.563,14.8833,27.75,30.125,13.1563,14.0938,51,34.1875,19.8594,4.1484,10.944,15.5,29.938,42.0313,48.125,13.7813,33.6897,35.375,3.8881,11.2803,43.438,24.8326,51.1477,12.625,20.0938,54.625,32.1867,48.7813,27.1905,38.7813,7.6979,143.4207,68.75
